array_size,Ny,Nz,pattern_type,P,azi0,ele0,dist_y,dist_z,cluster_size,gain_dB,sll_dB,hpbw_ele,hpbw_azi,merit
16x16,16,16,Cosine,1,0,30,0.6000000000000001,0.8000000000000003,2,8.685871069755143e-10,8.685871069755143e-10,4.0,,4.3429355348775716e-10
16x16,16,16,Cosine,1,0,30,0.6000000000000001,0.8000000000000003,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.6000000000000001,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,19.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.6000000000000001,0.9000000000000001,1,8.685890356304473e-10,-0.7078536544305352,72.0,7.0,-0.35392682634667855
16x16,16,16,Cosine,1,0,30,0.6000000000000001,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,3.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.6000000000000001,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.6000000000000001,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,3.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.3,1,8.685890356304473e-10,-11.326861215825128,12.0,5.0,-5.663430607043975
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.3,2,8.685890356304473e-10,-11.20804091790893,12.0,5.0,-5.604020458085876
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.3,3,8.685890356304473e-10,-1.999742408861909,74.0,5.0,-0.9998712035623654
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.3,4,8.685909642853802e-10,8.685909642853802e-10,11.0,,4.342954821426901e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.4,1,8.685890356304473e-10,-12.42230843022311,9.0,5.0,-6.211154214242966
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.4,2,8.685871069755143e-10,-4.372870863771949,10.0,5.0,-2.1864354310173875
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.4,3,8.685890356304473e-10,8.685890356304473e-10,9.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.4,4,8.685909642853802e-10,8.685909642853802e-10,8.0,,4.342954821426901e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.5,1,8.685890356304473e-10,-12.59585366511133,7.0,5.0,-6.297926831687076
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.5,2,8.685890356304473e-10,8.685890356304473e-10,67.0,5.0,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.5,3,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.5,4,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.6000000000000001,1,8.685890356304473e-10,-14.267954397877157,6.0,5.0,-7.1339771980699895
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.6000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.6000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.6000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,6.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.7000000000000002,1,8.685871069755143e-10,-5.2139493965784265,5.0,5.0,-2.6069746974206263
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.7000000000000002,2,8.685909642853802e-10,8.685909642853802e-10,5.0,,4.342954821426901e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.7000000000000002,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.7000000000000002,4,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.8000000000000003,1,8.685890356304473e-10,-1.853298062213007,83.0,5.0,-0.9266490302379145
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.8000000000000003,2,8.685871069755143e-10,8.685871069755143e-10,4.0,,4.3429355348775716e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.8000000000000003,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,19.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.9000000000000001,1,8.685890356304473e-10,-0.7078536544305352,72.0,5.0,-0.35392682634667855
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,3.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.7000000000000002,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,3.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.3,1,8.685890356304473e-10,-11.326861215825128,12.0,5.0,-5.663430607043975
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.3,2,8.685890356304473e-10,-11.20804091790893,12.0,5.0,-5.604020458085876
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.3,3,8.685890356304473e-10,-1.999742408861909,74.0,5.0,-0.9998712035623654
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.3,4,8.685909642853802e-10,8.685909642853802e-10,11.0,,4.342954821426901e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.4,1,8.685890356304473e-10,-12.42230843022311,9.0,5.0,-6.211154214242966
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.4,2,8.685871069755143e-10,-4.372870863771949,10.0,5.0,-2.1864354310173875
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.4,3,8.685890356304473e-10,8.685890356304473e-10,9.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.4,4,8.685909642853802e-10,8.685909642853802e-10,8.0,,4.342954821426901e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.5,1,8.685890356304473e-10,-12.59585366511133,7.0,5.0,-6.297926831687076
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.5,2,8.685890356304473e-10,8.685890356304473e-10,67.0,5.0,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.5,3,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.5,4,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.6000000000000001,1,8.685890356304473e-10,-14.267954397877157,6.0,5.0,-7.1339771980699895
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.6000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.6000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.6000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,6.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.7000000000000002,1,8.685871069755143e-10,-5.2139493965784265,5.0,5.0,-2.6069746974206263
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.7000000000000002,2,8.685909642853802e-10,8.685909642853802e-10,5.0,,4.342954821426901e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.7000000000000002,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.7000000000000002,4,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.8000000000000003,1,8.685890356304473e-10,-1.853298062213007,83.0,5.0,-0.9266490302379145
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.8000000000000003,2,8.685871069755143e-10,8.685871069755143e-10,4.0,,4.3429355348775716e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.8000000000000003,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,19.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.9000000000000001,1,8.685890356304473e-10,-0.7078536544305352,72.0,5.0,-0.35392682634667855
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,3.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.8000000000000003,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,3.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.3,1,8.685890356304473e-10,-11.326861215825128,12.0,5.0,-5.663430607043975
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.3,2,8.685890356304473e-10,-11.20804091790893,12.0,5.0,-5.604020458085876
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.3,3,8.685890356304473e-10,-1.999742408861909,74.0,3.0,-0.9998712035623654
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.3,4,8.685909642853802e-10,8.685909642853802e-10,11.0,,4.342954821426901e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.4,1,8.685890356304473e-10,-12.42230843022311,9.0,5.0,-6.211154214242966
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.4,2,8.685871069755143e-10,-4.372870863771949,10.0,5.0,-2.1864354310173875
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.4,3,8.685890356304473e-10,8.685890356304473e-10,9.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.4,4,8.685909642853802e-10,8.685909642853802e-10,8.0,,4.342954821426901e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.5,1,8.685890356304473e-10,-12.59585366511133,7.0,5.0,-6.297926831687076
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.5,2,8.685890356304473e-10,8.685890356304473e-10,67.0,5.0,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.5,3,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.5,4,8.685890356304473e-10,8.685890356304473e-10,7.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.6000000000000001,1,8.685890356304473e-10,-14.267954397877157,6.0,5.0,-7.1339771980699895
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.6000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.6000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.6000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,6.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.7000000000000002,1,8.685871069755143e-10,-5.2139493965784265,5.0,5.0,-2.6069746974206263
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.7000000000000002,2,8.685909642853802e-10,8.685909642853802e-10,5.0,,4.342954821426901e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.7000000000000002,3,8.685890356304473e-10,8.685890356304473e-10,5.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.7000000000000002,4,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.8000000000000003,1,8.685890356304473e-10,-1.853298062213007,83.0,5.0,-0.9266490302379145
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.8000000000000003,2,8.685871069755143e-10,8.685871069755143e-10,4.0,,4.3429355348775716e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.8000000000000003,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.8000000000000003,4,8.685890356304473e-10,8.685890356304473e-10,19.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.9000000000000001,1,8.685890356304473e-10,-0.7078536544305352,72.0,5.0,-0.35392682634667855
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.9000000000000001,2,8.685890356304473e-10,8.685890356304473e-10,3.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.9000000000000001,3,8.685890356304473e-10,8.685890356304473e-10,4.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,0,30,0.9000000000000001,0.9000000000000001,4,8.685890356304473e-10,8.685890356304473e-10,3.0,,4.3429451781522366e-10
16x16,16,16,Cosine,1,30,0,0.3,0.3,1,8.685871069755143e-10,-13.65326452925631,11.0,12.0,-6.826632263759568
16x16,16,16,Cosine,1,30,0,0.3,0.3,2,8.685871069755143e-10,-13.653264529256308,11.0,12.0,-6.826632263759567
16x16,16,16,Cosine,1,30,0,0.3,0.3,3,8.685890356304473e-10,-13.7566061207602,11.0,12.0,-6.878303059511511
16x16,16,16,Cosine,1,30,0,0.3,0.3,4,8.685890356304473e-10,-13.65326452925631,11.0,12.0,-6.826632263759566
16x16,16,16,Cosine,1,30,0,0.3,0.4,1,8.685890356304473e-10,-13.385518921000772,7.0,12.0,-6.692759459631797
16x16,16,16,Cosine,1,30,0,0.3,0.4,2,8.685890356304473e-10,-13.385518921000772,7.0,12.0,-6.692759459631797
16x16,16,16,Cosine,1,30,0,0.3,0.4,3,8.685890356304473e-10,-13.430601503663041,9.0,12.0,-6.715300750962932
16x16,16,16,Cosine,1,30,0,0.3,0.4,4,8.685890356304473e-10,-13.385518921000774,7.0,12.0,-6.692759459631798
16x16,16,16,Cosine,1,30,0,0.3,0.5,1,8.685890356304473e-10,-13.674408010766896,7.0,12.0,-6.837204004514859
16x16,16,16,Cosine,1,30,0,0.3,0.5,2,8.685890356304473e-10,-13.674408010766893,7.0,12.0,-6.837204004514858
16x16,16,16,Cosine,1,30,0,0.3,0.5,3,8.685890356304473e-10,-13.289046586415967,7.0,12.0,-6.644523292339395
16x16,16,16,Cosine,1,30,0,0.3,0.5,4,8.685871069755143e-10,-13.67440801076689,7.0,12.0,-6.837204004514858
16x16,16,16,Cosine,1,30,0,0.3,0.6000000000000001,1,8.685890356304473e-10,-17.84986196052303,5.0,12.0,-8.924930979392926
16x16,16,16,Cosine,1,30,0,0.3,0.6000000000000001,2,8.685871069755143e-10,-17.84986196052303,5.0,12.0,-8.924930979392927
16x16,16,16,Cosine,1,30,0,0.3,0.6000000000000001,3,8.685890356304473e-10,-16.813292467600252,5.0,12.0,-8.406646232931537
16x16,16,16,Cosine,1,30,0,0.3,0.6000000000000001,4,8.685890356304473e-10,-17.84986196052303,5.0,12.0,-8.924930979392926
16x16,16,16,Cosine,1,30,0,0.3,0.7000000000000002,1,8.685890356304473e-10,-17.864427165775936,5.0,12.0,-8.93221358201938
16x16,16,16,Cosine,1,30,0,0.3,0.7000000000000002,2,8.685871069755143e-10,-17.864427165775933,5.0,12.0,-8.93221358201938
16x16,16,16,Cosine,1,30,0,0.3,0.7000000000000002,3,8.685890356304473e-10,-17.980190351994235,5.0,12.0,-8.990095175128529
16x16,16,16,Cosine,1,30,0,0.3,0.7000000000000002,4,8.685890356304473e-10,-17.864427165775933,5.0,12.0,-8.932213582019378
16x16,16,16,Cosine,1,30,0,0.3,0.8000000000000003,1,8.685890356304473e-10,-17.664880868861857,3.0,12.0,-8.83244043356234
16x16,16,16,Cosine,1,30,0,0.3,0.8000000000000003,2,8.685871069755143e-10,-17.664880868861857,3.0,12.0,-8.832440433562342
16x16,16,16,Cosine,1,30,0,0.3,0.8000000000000003,3,8.685890356304473e-10,-17.68077164787754,5.0,12.0,-8.84038582307018
16x16,16,16,Cosine,1,30,0,0.3,0.8000000000000003,4,8.685890356304473e-10,-17.664880868861854,3.0,12.0,-8.832440433562338
16x16,16,16,Cosine,1,30,0,0.3,0.9000000000000001,1,8.685871069755143e-10,-20.39116023374346,3.0,12.0,-10.195580116003143
16x16,16,16,Cosine,1,30,0,0.3,0.9000000000000001,2,8.685871069755143e-10,-20.39116023374347,3.0,12.0,-10.195580116003148
16x16,16,16,Cosine,1,30,0,0.3,0.9000000000000001,3,8.685890356304473e-10,-18.143577708704736,3.0,12.0,-9.07178885348378
16x16,16,16,Cosine,1,30,0,0.3,0.9000000000000001,4,8.685890356304473e-10,-20.39116023374346,3.0,12.0,-10.195580116003141
16x16,16,16,Cosine,1,30,0,0.4,0.3,1,8.685890356304473e-10,-13.77624440870592,11.0,9.0,-6.888122203484372
16x16,16,16,Cosine,1,30,0,0.4,0.3,2,8.685890356304473e-10,-13.776244408705917,11.0,9.0,-6.88812220348437
16x16,16,16,Cosine,1,30,0,0.4,0.3,3,8.685890356304473e-10,-13.91130820343239,11.0,9.0,-6.955654100847606
16x16,16,16,Cosine,1,30,0,0.4,0.3,4,8.685890356304473e-10,-13.77624440870592,11.0,9.0,-6.888122203484372
16x16,16,16,Cosine,1,30,0,0.4,0.4,1,8.685890356304473e-10,-13.427547880775329,7.0,9.0,-6.713773939519076
16x16,16,16,Cosine,1,30,0,0.4,0.4,2,8.685890356304473e-10,-13.427547880775329,7.0,9.0,-6.713773939519076
16x16,16,16,Cosine,1,30,0,0.4,0.4,3,8.685890356304473e-10,-13.487122911765198,9.0,9.0,-6.74356145501401
16x16,16,16,Cosine,1,30,0,0.4,0.4,4,8.685890356304473e-10,-13.427547880775329,7.0,9.0,-6.713773939519076
16x16,16,16,Cosine,1,30,0,0.4,0.5,1,8.685890356304473e-10,-13.695968992280656,7.0,9.0,-6.8479844952717395
16x16,16,16,Cosine,1,30,0,0.4,0.5,2,8.685890356304473e-10,-13.695968992280656,7.0,9.0,-6.8479844952717395
16x16,16,16,Cosine,1,30,0,0.4,0.5,3,8.685890356304473e-10,-13.310607567930187,7.0,9.0,-6.655303783096505
16x16,16,16,Cosine,1,30,0,0.4,0.5,4,8.685890356304473e-10,-13.695968992280656,7.0,9.0,-6.8479844952717395
16x16,16,16,Cosine,1,30,0,0.4,0.6000000000000001,1,8.685890356304473e-10,-17.924347519207387,5.0,9.0,-8.962173758735105
16x16,16,16,Cosine,1,30,0,0.4,0.6000000000000001,2,8.685890356304473e-10,-17.924347519207387,5.0,9.0,-8.962173758735105
16x16,16,16,Cosine,1,30,0,0.4,0.6000000000000001,3,8.685890356304473e-10,-16.83485344910948,5.0,9.0,-8.417426723686152
16x16,16,16,Cosine,1,30,0,0.4,0.6000000000000001,4,8.685890356304473e-10,-17.92434751920738,5.0,9.0,-8.962173758735101
16x16,16,16,Cosine,1,30,0,0.4,0.7000000000000002,1,8.685890356304473e-10,-17.90645612553722,5.0,9.0,-8.95322806190002
16x16,16,16,Cosine,1,30,0,0.4,0.7000000000000002,2,8.685890356304473e-10,-17.90645612553722,5.0,9.0,-8.95322806190002
16x16,16,16,Cosine,1,30,0,0.4,0.7000000000000002,3,8.685890356304473e-10,-18.036711760078063,5.0,9.0,-9.018355879170443
16x16,16,16,Cosine,1,30,0,0.4,0.7000000000000002,4,8.685890356304473e-10,-17.906456125537215,5.0,9.0,-8.953228061900019
16x16,16,16,Cosine,1,30,0,0.4,0.8000000000000003,1,8.685890356304473e-10,-17.686441850369544,3.0,9.0,-8.843220924316183
16x16,16,16,Cosine,1,30,0,0.4,0.8000000000000003,2,8.685871069755143e-10,-17.68644185036954,3.0,9.0,-8.843220924316183
16x16,16,16,Cosine,1,30,0,0.4,0.8000000000000003,3,8.685890356304473e-10,-17.711295395670138,5.0,9.0,-8.85564769696648
16x16,16,16,Cosine,1,30,0,0.4,0.8000000000000003,4,8.685890356304473e-10,-17.68644185036954,3.0,9.0,-8.843220924316181
16x16,16,16,Cosine,1,30,0,0.4,0.9000000000000001,1,8.685890356304473e-10,-20.447681641812913,3.0,9.0,-10.223840820037868
16x16,16,16,Cosine,1,30,0,0.4,0.9000000000000001,2,8.685871069755143e-10,-20.447681641812917,3.0,9.0,-10.223840820037871
16x16,16,16,Cosine,1,30,0,0.4,0.9000000000000001,3,8.685890356304473e-10,-18.165138690211485,3.0,9.0,-9.082569344237154
16x16,16,16,Cosine,1,30,0,0.4,0.9000000000000001,4,8.685890356304473e-10,-20.447681641812913,3.0,9.0,-10.223840820037868
16x16,16,16,Cosine,1,30,0,0.5,0.3,1,8.685871069755143e-10,-13.935411971705348,11.0,7.0,-6.967705984984087
16x16,16,16,Cosine,1,30,0,0.5,0.3,2,8.685890356304473e-10,-13.935411971705332,11.0,7.0,-6.967705984984077
16x16,16,16,Cosine,1,30,0,0.5,0.3,3,8.685890356304473e-10,-14.111881293355449,11.0,7.0,-7.055940645809136
16x16,16,16,Cosine,1,30,0,0.5,0.3,4,8.685890356304473e-10,-13.935411971705324,11.0,7.0,-6.9677059849840735
16x16,16,16,Cosine,1,30,0,0.5,0.4,1,8.685871069755143e-10,-13.481706339719882,7.0,7.0,-6.740853168991354
16x16,16,16,Cosine,1,30,0,0.5,0.4,2,8.685890356304473e-10,-13.481706339719867,7.0,7.0,-6.740853168991345
16x16,16,16,Cosine,1,30,0,0.5,0.4,3,8.685890356304473e-10,-13.560013009061668,9.0,7.0,-6.780006503662245
16x16,16,16,Cosine,1,30,0,0.5,0.4,4,8.685890356304473e-10,-13.48170633971986,7.0,7.0,-6.740853168991341
16x16,16,16,Cosine,1,30,0,0.5,0.5,1,8.685871069755143e-10,-13.723722060015099,7.0,7.0,-6.861861029138963
16x16,16,16,Cosine,1,30,0,0.5,0.5,2,8.685890356304473e-10,-13.723722060015096,7.0,7.0,-6.861861029138959
16x16,16,16,Cosine,1,30,0,0.5,0.5,3,8.685890356304473e-10,-13.3383606356652,7.0,7.0,-6.669180316964011
16x16,16,16,Cosine,1,30,0,0.5,0.5,4,8.685890356304473e-10,-13.723722060015085,7.0,7.0,-6.861861029138954
16x16,16,16,Cosine,1,30,0,0.5,0.6000000000000001,1,8.685871069755143e-10,-18.020497266488473,5.0,7.0,-9.01024863237565
16x16,16,16,Cosine,1,30,0,0.5,0.6000000000000001,2,8.685890356304473e-10,-18.020497266488466,5.0,7.0,-9.010248632375644
16x16,16,16,Cosine,1,30,0,0.5,0.6000000000000001,3,8.685890356304473e-10,-16.862606516838056,5.0,7.0,-8.43130325755044
16x16,16,16,Cosine,1,30,0,0.5,0.6000000000000001,4,8.685890356304473e-10,-18.02049726648845,5.0,7.0,-9.010248632375637
16x16,16,16,Cosine,1,30,0,0.5,0.7000000000000002,1,8.685871069755143e-10,-17.96061458446456,5.0,7.0,-8.980307291363694
16x16,16,16,Cosine,1,30,0,0.5,0.7000000000000002,2,8.685890356304473e-10,-17.960614584464555,5.0,7.0,-8.980307291363689
16x16,16,16,Cosine,1,30,0,0.5,0.7000000000000002,3,8.685890356304473e-10,-18.109601857350725,5.0,7.0,-9.054800927806774
16x16,16,16,Cosine,1,30,0,0.5,0.7000000000000002,4,8.685890356304473e-10,-17.960614584464544,5.0,7.0,-8.980307291363683
16x16,16,16,Cosine,1,30,0,0.5,0.8000000000000003,1,8.685871069755143e-10,-17.714194918096137,3.0,7.0,-8.857097458179481
16x16,16,16,Cosine,1,30,0,0.5,0.8000000000000003,2,8.685890356304473e-10,-17.71419491809613,3.0,7.0,-8.857097458179476
16x16,16,16,Cosine,1,30,0,0.5,0.8000000000000003,3,8.685890356304473e-10,-17.750604044288075,5.0,7.0,-8.875302021275449
16x16,16,16,Cosine,1,30,0,0.5,0.8000000000000003,4,8.685890356304473e-10,-17.71419491809612,3.0,7.0,-8.85709745817947
16x16,16,16,Cosine,1,30,0,0.5,0.9000000000000001,1,8.685871069755143e-10,-20.520571739066916,3.0,7.0,-10.260285868664871
16x16,16,16,Cosine,1,30,0,0.5,0.9000000000000001,2,8.685890356304473e-10,-20.520571739066913,3.0,7.0,-10.260285868664868
16x16,16,16,Cosine,1,30,0,0.5,0.9000000000000001,3,8.685890356304473e-10,-18.19289175793687,3.0,7.0,-9.096445878099846
16x16,16,16,Cosine,1,30,0,0.5,0.9000000000000001,4,8.685890356304473e-10,-20.520571739066895,3.0,7.0,-10.260285868664859
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.3,1,8.685890356304473e-10,-14.131589697445586,11.0,6.0,-7.065794847854204
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.3,2,8.685890356304473e-10,-14.131589697445584,11.0,6.0,-7.065794847854203
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.3,3,8.685890356304473e-10,-14.35964784737736,11.0,6.0,-7.179823922820091
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.3,4,8.685890356304473e-10,-14.13158969744558,11.0,6.0,-7.065794847854201
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.4,1,8.685890356304473e-10,-13.548086552091101,7.0,6.0,-6.774043275176962
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.4,2,8.685890356304473e-10,-13.548086552091101,7.0,6.0,-6.774043275176962
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.4,3,8.685890356304473e-10,-13.649439848980272,9.0,6.0,-6.824719923621547
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.4,4,8.685890356304473e-10,-13.548086552091101,7.0,6.0,-6.774043275176962
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.5,1,8.685890356304473e-10,-13.757691247178549,7.0,6.0,-6.878845622720686
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.5,2,8.685890356304473e-10,-13.757691247178549,7.0,6.0,-6.878845622720686
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.5,3,8.685890356304473e-10,-13.37232982282938,7.0,6.0,-6.686164910546101
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.5,4,8.685890356304473e-10,-13.757691247178553,7.0,6.0,-6.878845622720688
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.6000000000000001,1,8.685890356304473e-10,-18.138605682452067,5.0,6.0,-9.069302840357444
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.6000000000000001,2,8.685890356304473e-10,-18.138605682452067,5.0,6.0,-9.069302840357444
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.6000000000000001,3,8.685890356304473e-10,-16.896575703994323,5.0,6.0,-8.448287851128573
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.6000000000000001,4,8.685890356304473e-10,-18.138605682452063,5.0,6.0,-9.069302840357443
16x16,16,16,Cosine,1,30,0,0.6000000000000001,0.7000000000000002,1,8.685890356304473e-10,-18.026994796814556,5.0,6.0,-9.01349739753869
